"","date","type","team","opp","location","conf","opp_conf","pts","opp_pts","fga","oreb","to","fta","opp_fga","opp_oreb","opp_to","opp_fta","off_ppp","def_ppp","adj_o","adj_d","tempo","avg_marg","net","quad"
"3884",2024-12-07,"nc","Loyola MD","Delaware St.","A","Patriot","MEAC",77,80,61,10,14,16,59,11,15,23,105.1,109.2,101.6,114.1,73.3,1.62042,299,"Quadrant 4"
"3885",2024-12-07,"conf","Cal St. Bakersfield","UC San Diego","A","Big West","Big West",60,81,48,6,21,12,55,6,12,19,86.5,116.8,92.9,109.9,69.4,-14.1839,46,"Quadrant 1"
"3886",2024-12-07,"nc","Tennessee Tech","West Georgia","A","Ohio Valley","Atlantic Sun",73,78,52,8,15,20,58,5,8,16,106.5,113.8,97.1,127.6,68.6,-9.25,348,"Quadrant 4"
"3887",2024-12-07,"conf","UC Santa Barbara","UC Davis","A","Big West","Big West",60,71,56,9,12,13,53,8,11,23,90.8,107.5,98.2,117.2,66.1,-4.39228,219,"Quadrant 3"
"3888",2024-12-07,"conf","Georgia Tech","North Carolina","A","ACC","ACC",65,68,64,11,14,24,59,13,18,21,85.3,89.3,91.7,79.1,76.2,-0.397917,43,"Quadrant 1"
"3889",2024-12-07,"nc","Tulane","George Mason","A","American","Atlantic 10",64,76,56,7,9,10,55,10,12,24,97.6,115.9,108.2,117.6,65.6,-11.162,79,"Quadrant 2"
"3890",2024-12-07,"nc","Queens","VMI","A","Atlantic Sun","Southern",81,78,53,12,21,15,56,6,7,20,119.4,115,115.9,120.1,67.8,8.28833,309,"Quadrant 4"
"3891",2024-12-07,"nc","Coastal Carolina","Winthrop","A","Sun Belt","Big South",89,96,54,9,12,29,53,7,5,40,126.4,136.4,125.2,136.2,70.4,-3.41958,199,"Quadrant 3"
"3892",2024-12-07,"conf","Hawaii","Long Beach St.","A","Big West","Big West",68,76,53,10,17,12,50,4,11,17,104,116.2,100.4,118.3,65.4,-3.81679,313,"Quadrant 4"
"3893",2024-12-07,"nc","Morgan St.","Bowling Green","A","MEAC","Mid-American",81,102,72,16,12,21,68,9,8,16,106.2,133.7,102.4,139.4,76.3,-15.0645,286,"Quadrant 4"
"3894",2024-12-07,"nc","UMKC","Montana St.","A","Summit","Big Sky",62,74,58,12,9,17,53,8,9,16,99.5,118.7,100.9,118.8,62.3,-7.86713,179,"Quadrant 3"
"3895",2024-12-07,"conf","Virginia","SMU","A","ACC","ACC",51,63,47,3,14,12,49,8,12,20,80.8,99.8,87.9,84.2,63.1,-1.40127,41,"Quadrant 1"
"3896",2024-12-07,"nc","Northern Colorado","North Dakota St.","A","Big Sky","Summit",70,82,72,3,3,14,54,2,15,19,90.5,106,87.1,94.3,77.3,-10.9132,116,"Quadrant 2"
"3897",2024-12-07,"nc","Seattle","UTEP","A","WAC","CUSA",72,88,49,10,17,25,57,10,14,19,104.4,127.6,106.5,129.9,68.9,-18.809,121,"Quadrant 2"
"3898",2024-12-07,"nc","UMass Lowell","Massachusetts","A","America East","Atlantic 10",96,83,50,3,21,34,63,11,13,33,116.5,100.7,112.4,105.1,82.4,3.85819,266,"Quadrant 4"
"3899",2024-12-07,"nc","Central Connecticut","Holy Cross","A","Northeast","Patriot",69,56,54,8,10,12,51,9,18,5,111.2,90.3,102.9,89.7,62,8.65106,250,"Quadrant 4"
"3900",2024-12-07,"conf","Cleveland St.","Green Bay","A","Horizon","Horizon",83,61,56,9,13,21,46,7,19,21,120.3,88.4,107.6,94.9,69,8.35531,334,"Quadrant 4"
"3901",2024-12-07,"nc","Fresno St.","Santa Clara","A","Mountain West","WCC",66,81,59,8,17,21,62,14,16,22,86.6,106.3,90.8,94.2,76.2,-7.46918,71,"Quadrant 1"
"3902",2024-12-07,"conf","Indiana St.","Missouri St.","A","Missouri Valley","Missouri Valley",80,77,56,6,14,10,58,12,10,27,116.3,111.9,117.5,114.2,68.8,1.17792,216,"Quadrant 3"
"3903",2024-12-07,"conf","Northwestern St.","Houston Christian","A","Southland","Southland",64,57,50,8,13,11,52,9,12,13,105.4,93.9,99.3,100.2,60.7,3.04708,332,"Quadrant 4"
"3904",2024-12-07,"nc","North Carolina Central","Gardner Webb","A","MEAC","Big South",78,77,58,12,11,28,51,11,19,28,109.4,108,105,111.7,71.3,-6.19917,226,"Quadrant 3"
"3905",2024-12-07,"nc","UMBC","Towson","A","America East","CAA",84,71,60,2,8,16,78,18,9,9,114.4,96.7,119.8,98.8,73.4,13.6991,235,"Quadrant 3"
"3906",2024-12-07,"nc","Denver","Portland St.","A","Summit","Big Sky",68,67,58,8,5,14,54,12,8,26,109.7,108.1,106.8,111.7,62,-0.66625,248,"Quadrant 4"
"3907",2024-12-07,"nc","New Mexico St.","New Mexico","A","CUSA","Mountain West",89,83,62,8,17,17,84,23,6,22,113.7,106.1,120.7,96.2,69.6,3.44752,68,"Quadrant 1"
"3908",2024-12-07,"conf","Texas A&M Commerce","Incarnate Word","A","Southland","Southland",53,65,41,7,21,20,49,13,17,21,83.2,102,77.3,102.9,63.7,-10.5633,205,"Quadrant 3"
"3909",2024-12-07,"nc","Lindenwood","Mississippi","A","Ohio Valley","SEC",53,86,51,11,15,19,60,9,7,22,80,129.8,100.2,108.6,66.2,-5.28988,30,"Quadrant 1"
"3910",2024-12-07,"nc","Northern Illinois","Northern Iowa","A","Mid-American","Missouri Valley",57,101,56,7,8,20,55,11,9,29,85.5,151.6,89,139.8,66.6,-24.3395,81,"Quadrant 2"
"3911",2024-12-07,"nc","Southern Utah","Arizona","A","WAC","Big 12",66,102,64,13,18,15,68,16,9,36,85.6,132.3,98.4,113.8,77.1,-19.1036,16,"Quadrant 1"
"3912",2024-12-07,"nc","Kansas St.","St. John's","A","Big 12","Big East",71,88,71,12,8,20,75,15,8,17,93.1,115.4,112.4,101.5,76.3,-2.00445,38,"Quadrant 1"
"3913",2024-12-07,"nc","Air Force","Stony Brook","N","Mountain West","CAA",69,61,42,4,22,19,59,14,17,17,99.2,87.7,89.6,92.9,69.6,5.10038,339,"Quadrant 4"
"3914",2024-12-07,"conf","USC","Washington","A","Big Ten","Big Ten",85,61,50,2,13,17,56,11,14,21,123.1,88.4,131.9,84.8,69,16.6246,91,"Quadrant 2"
"3915",2024-12-07,"conf","Wright St.","Detroit","A","Horizon","Horizon",80,72,49,6,15,19,67,15,7,16,119.7,107.8,118.6,117,66.8,6.34641,285,"Quadrant 4"
"3916",2024-12-07,"conf","Cal St. Northridge","Cal Poly","A","Big West","Big West",102,91,74,18,12,29,70,16,17,30,122.1,109,119.7,105.9,83.5,9.7482,209,"Quadrant 3"
"3917",2024-12-07,"conf","Oakland","Youngstown St.","A","Horizon","Horizon",50,66,52,9,11,17,52,9,10,14,82.2,108.4,91.8,114.8,60.9,-6.40213,182,"Quadrant 3"
"3918",2024-12-07,"conf","Florida St.","North Carolina St.","A","ACC","ACC",74,84,54,11,13,29,54,9,10,29,106.8,121.3,113,112.3,61.6,-2.49767,114,"Quadrant 2"
"3919",2024-12-07,"nc","Temple","Villanova","N","American","Big East",65,94,54,12,7,29,53,11,12,20,102.9,148.9,103.7,122.1,63.1,-13.1086,50,"Quadrant 1"
"3920",2024-12-07,"nc","Drexel","Penn","N","CAA","Ivy",60,47,53,8,14,11,59,7,11,6,92.3,72.3,83,79.2,65,3.34007,338,"Quadrant 4"
"3921",2024-12-07,"nc","Central Arkansas","Arkansas Pine Bluff","A","Atlantic Sun","SWAC",78,84,71,22,11,26,53,7,14,18,110.7,119.2,95,130.5,70.4,-7.92333,363,"Quadrant 4"
"3922",2024-12-07,"conf","Rutgers","Ohio St.","A","Big Ten","Big Ten",66,80,57,10,14,12,58,10,11,13,100.1,121.3,112.3,109,65.9,-4.98057,28,"Quadrant 1"
"3923",2024-12-07,"nc","Southern Indiana","Southern Illinois","A","Ohio Valley","Missouri Valley",70,73,54,7,9,17,56,12,13,19,107.6,112.2,106.1,118.8,65.1,-2.69583,284,"Quadrant 4"
"3924",2024-12-07,"nc","Pacific","Illinois St.","A","WCC","Missouri Valley",61,72,57,9,12,9,52,7,8,19,96.6,114,99.9,102.2,63.2,-2.87089,103,"Quadrant 2"
"3925",2024-12-07,"nc","Providence","Rhode Island","A","Big East","Atlantic 10",63,69,57,9,13,15,61,14,12,19,92.5,101.4,101.9,94.8,68.1,3.24708,80,"Quadrant 2"
"3926",2024-12-07,"conf","Clemson","Miami FL","A","ACC","ACC",65,55,58,12,7,12,56,12,13,6,109.7,92.8,100.4,85.6,59.3,2.14406,181,"Quadrant 3"
"3927",2024-12-07,"nc","Princeton","Furman","A","Ivy","Southern",63,69,54,11,13,20,58,14,14,16,96.1,105.3,98.9,101.5,65.6,-4.24875,86,"Quadrant 2"
"3928",2024-12-07,"nc","Oral Roberts","Idaho St.","A","Summit","Big Sky",55,71,55,3,9,15,57,17,12,27,82.7,106.8,86.1,107.4,66.5,-4.3562,167,"Quadrant 3"
"3929",2024-12-07,"conf","Syracuse","Notre Dame","A","ACC","ACC",64,69,51,7,13,24,49,9,15,27,94,101.3,96.3,93.4,68.1,-2.8075,100,"Quadrant 2"
"3930",2024-12-07,"conf","Iowa","Michigan","A","Big Ten","Big Ten",83,85,77,15,4,17,58,11,17,22,111.8,114.5,125.6,103.1,74.3,-5.37917,13,"Quadrant 1"
"3931",2024-12-07,"nc","Saint Mary's","Utah","A","WCC","Big 12",72,63,57,11,14,23,64,15,10,17,104.3,91.3,114.4,83.8,69,9.62762,89,"Quadrant 2"
"3932",2024-12-07,"nc","Texas Southern","Sam Houston St.","A","SWAC","CUSA",71,87,62,10,8,15,61,19,13,24,106.3,130.3,104.1,117.6,66.8,-3.71969,173,"Quadrant 3"
"3933",2024-12-07,"nc","Utah Tech","Utah St.","A","WAC","Mountain West",62,92,61,10,15,11,65,17,14,26,85.2,126.4,95.9,112.6,72.8,-13.6604,29,"Quadrant 1"
"3934",2024-12-07,"conf","Stephen F. Austin","Texas A&M Corpus Chris","A","Southland","Southland",48,67,59,19,17,15,53,9,11,17,75.5,105.3,78.1,97.5,63.6,-7.23244,160,"Quadrant 3"
"3935",2024-12-07,"conf","Stanford","California","A","ACC","ACC",89,81,57,7,7,20,71,20,7,16,134.7,122.6,134.5,108.6,66.1,10.6264,119,"Quadrant 2"
"3936",2024-12-07,"conf","Boston College","Wake Forest","A","ACC","ACC",66,72,57,10,14,14,47,7,8,34,100.2,109.3,114.2,108.3,65.9,-0.6025,88,"Quadrant 2"
"3937",2024-12-07,"nc","Butler","Houston","A","Big East","Big 12",51,79,46,7,12,22,60,13,11,6,83.4,129.2,110.6,106.8,61.2,-10.0818,4,"Quadrant 1"
"3938",2024-12-07,"conf","Pittsburgh","Virginia Tech","A","ACC","ACC",64,59,56,9,12,12,53,8,17,7,98.4,90.8,96.2,91.6,65,-2.89458,196,"Quadrant 3"
"3939",2024-12-08,"nc","Florida Gulf Coast","LSU","A","Atlantic Sun","SEC",71,80,66,13,13,5,58,11,14,16,103.7,116.8,108.3,116.6,68.5,-13.144,61,"Quadrant 1"
"3940",2024-12-08,"nc","Southeast Missouri St.","Murray St.","A","Ohio Valley","Missouri Valley",53,73,52,7,11,11,54,14,12,20,86.4,119,94.3,110.1,61.4,-3.86039,129,"Quadrant 2"
"3941",2024-12-08,"nc","Cornell","Army","A","Ivy","Patriot",103,84,68,6,5,11,69,11,8,11,143.6,117.1,135.6,123,71.7,9.48672,293,"Quadrant 4"
"3942",2024-12-08,"nc","Oklahoma St.","Seton Hall","A","Big 12","Big East",85,76,51,8,16,19,54,11,15,23,124.1,111,141.2,112.5,68.5,15.1418,198,"Quadrant 3"
"3943",2024-12-08,"nc","Mercer","Stetson","A","Southern","Atlantic Sun",89,83,67,11,9,27,63,9,17,21,112.1,104.5,102.4,111,70.6,3.29625,349,"Quadrant 4"
"3944",2024-12-08,"nc","Kansas","Missouri","A","Big 12","SEC",67,76,63,16,22,11,52,6,11,31,91.8,104.1,93.8,96.3,73,-11.0806,44,"Quadrant 1"
"3945",2024-12-08,"conf","Maryland","Purdue","A","Big Ten","Big Ten",78,83,66,11,10,9,66,10,8,13,111.9,119,122.5,99.9,69.7,-0.135417,26,"Quadrant 1"
"3946",2024-12-08,"nc","Tarleton St.","UCF","A","WAC","Big 12",51,66,53,14,23,9,53,16,17,22,78,101,85.4,93.9,65.4,-5.18517,87,"Quadrant 2"
"3947",2024-12-08,"nc","Wagner","Maryland Eastern Shore","A","Northeast","MEAC",63,61,46,8,12,23,47,8,11,21,104.2,100.9,98.9,104.4,60.5,6.275,357,"Quadrant 4"
"3948",2024-12-08,"nc","Howard","Cincinnati","A","MEAC","Big 12",67,84,54,5,16,9,64,14,13,13,96.8,121.3,114.1,111.6,69.2,-6.90111,32,"Quadrant 1"
"3949",2024-12-08,"conf","Duke","Louisville","A","ACC","ACC",76,65,62,9,7,14,51,8,15,21,112.9,96.6,117.7,92.1,67.3,-3.10486,39,"Quadrant 1"
"3950",2024-12-08,"nc","Maine","Fordham","A","America East","Atlantic 10",72,87,66,9,13,19,61,13,16,25,93,112.3,90.5,115.6,77.4,-11.5908,251,"Quadrant 4"
"3951",2024-12-08,"nc","Connecticut","Texas","A","Big East","SEC",76,65,54,13,14,16,50,7,9,24,120.6,103.2,137.6,89.9,63,12.9068,42,"Quadrant 1"
"3952",2024-12-08,"nc","Ball St.","SIU Edwardsville","A","Mid-American","Ohio Valley",69,82,63,9,8,10,57,13,10,21,105.6,125.5,114,126.4,65.4,0.134078,241,"Quadrant 4"
"3953",2024-12-08,"conf","UCLA","Oregon","A","Big Ten","Big Ten",73,71,62,6,9,7,55,9,13,14,109,106,120.8,92.1,67,2.54417,20,"Quadrant 1"
"3954",2024-12-08,"nc","TCU","Vanderbilt","N","Big 12","SEC",74,83,51,7,18,26,59,13,12,33,100,112.1,108.2,98.1,74,-0.710394,31,"Quadrant 1"
"3955",2024-12-08,"nc","Bucknell","Radford","A","Patriot","Big South",70,74,58,11,10,33,59,17,15,36,95.4,100.8,92.4,99.4,65.2,-4.01167,180,"Quadrant 3"
"3956",2024-12-08,"nc","Prairie View A&M","Mississippi St.","A","SWAC","SEC",84,91,55,7,10,20,54,12,12,31,123.3,133.6,139.1,112.8,68.1,0.0917587,14,"Quadrant 1"
"3957",2024-12-08,"nc","Richmond","Auburn","A","Atlantic 10","SEC",54,98,59,10,15,19,69,15,7,27,73.5,133.5,89.3,101.2,73.4,-19.0714,1,"Quadrant 1"
"3958",2024-12-08,"nc","Jacksonville St.","South Alabama","A","CUSA","Sun Belt",74,76,53,12,18,15,63,13,6,18,113.3,116.3,118.5,116.3,65.3,-2.78708,92,"Quadrant 2"
"3959",2024-12-08,"nc","Harvard","New Hampshire","A","Ivy","America East",72,62,44,6,19,28,55,10,16,14,104.4,89.9,96.7,108.4,69,1.53964,360,"Quadrant 4"
"3960",2024-12-08,"conf","Fairfield","Mount St. Mary's","A","Metro Atlantic","Metro Atlantic",94,101,68,13,6,22,65,12,5,27,132.1,142,132.1,155.1,71.1,-8.59523,217,"Quadrant 3"
"3961",2024-12-08,"nc","Colgate","Northeastern","A","Patriot","CAA",75,78,52,6,12,26,50,11,18,29,106.3,110.5,111.1,114.3,70.6,-1.9375,194,"Quadrant 3"
"3962",2024-12-08,"conf","Marist","Manhattan","A","Metro Atlantic","Metro Atlantic",82,75,58,10,13,12,61,13,12,17,121.7,111.3,109.7,110.4,67.4,2.97893,258,"Quadrant 4"
"3963",2024-12-08,"nc","Austin Peay","Samford","A","Atlantic Sun","Southern",47,72,54,10,16,10,66,18,12,10,72.6,111.2,78.9,93,64.8,-3.73941,95,"Quadrant 2"
"3964",2024-12-08,"nc","Arkansas St.","Memphis","A","Sun Belt","American",85,72,71,16,17,27,59,17,20,34,104.3,88.4,115.1,78.9,81.5,10.1581,34,"Quadrant 1"
"3965",2024-12-08,"nc","Dartmouth","Illinois Chicago","A","Ivy","Missouri Valley",68,69,79,12,12,10,71,18,19,17,83,84.2,82.4,80.9,72.8,-0.462917,133,"Quadrant 2"
"3966",2024-12-08,"conf","Saint Peter's","Iona","A","Metro Atlantic","Metro Atlantic",63,72,51,16,16,33,50,20,19,35,95.2,108.8,96.7,117.5,66.2,-4.64478,292,"Quadrant 4"
"3967",2024-12-08,"conf","Merrimack","Niagara","A","Metro Atlantic","Metro Atlantic",80,62,53,7,3,13,48,9,7,23,142.7,110.6,134,113.7,56,10.7715,296,"Quadrant 4"
"3968",2024-12-08,"nc","Chicago St.","Saint Louis","A","Northeast","Atlantic 10",62,85,62,13,11,15,60,14,11,20,92.8,127.2,96.9,114.3,66.8,-6.48261,125,"Quadrant 2"
"3969",2024-12-08,"nc","Texas A&M","Texas Tech","N","SEC","Big 12",72,67,67,18,9,18,51,9,18,12,108.9,101.3,115.4,86.4,66.1,3.48375,21,"Quadrant 1"
"3970",2024-12-08,"nc","Jackson St.","Iowa St.","A","SWAC","Big 12",58,100,54,8,24,13,67,15,7,29,77.9,134.3,93.3,111.4,74.5,-19.3908,5,"Quadrant 1"
"3971",2024-12-08,"conf","Robert Morris","Fort Wayne","A","Horizon","Horizon",77,82,72,13,14,15,56,5,13,30,97.2,103.6,93.1,94.8,79.2,-2.71083,132,"Quadrant 2"
"3972",2024-12-08,"nc","Rice","Texas St.","A","American","Sun Belt",66,75,55,13,6,25,54,13,11,20,108.8,123.6,108.3,117.4,60.7,-3.10948,163,"Quadrant 3"
"3973",2024-12-08,"nc","Louisiana Tech","Louisiana Lafayette","A","CUSA","Sun Belt",69,58,51,9,16,14,53,5,11,14,105.9,89,95.8,93.7,65.2,2.09148,330,"Quadrant 4"
"3974",2024-12-08,"conf","Siena","Canisius","A","Metro Atlantic","Metro Atlantic",66,53,54,12,11,12,42,3,11,19,112.1,90,96.2,95.8,58.9,4.36972,359,"Quadrant 4"
"3975",2024-12-08,"conf","Sacred Heart","Quinnipiac","A","Metro Atlantic","Metro Atlantic",73,83,55,9,18,18,61,6,8,19,101,114.8,106.9,118.6,72.3,-3.04828,203,"Quadrant 3"
"3976",2024-12-09,"nc","Hofstra","Norfolk St.","A","CAA","MEAC",80,67,45,6,15,20,49,6,10,26,124.2,104,123.9,100.2,64.4,7.6671,141,"Quadrant 3"
"3977",2024-12-09,"nc","Abilene Christian","Baylor","A","WAC","Big 12",57,88,55,10,10,23,59,10,9,16,86.7,133.8,96.9,114.9,65.8,-15.3726,24,"Quadrant 1"
"3978",2024-12-09,"nc","Charleston Southern","South Carolina St.","A","Big South","MEAC",63,82,48,10,17,29,65,11,5,25,90.2,117.4,94.5,120.4,69.8,-9.4839,223,"Quadrant 3"
"3979",2024-12-09,"conf","Minnesota","Indiana","A","Big Ten","Big Ten",67,82,55,6,12,15,53,12,14,29,97.9,119.8,106.8,110.9,68.4,-9.57342,56,"Quadrant 1"
"3980",2024-12-09,"nc","Penn","VCU","A","Ivy","Atlantic 10",47,66,50,5,16,7,67,18,10,11,73.1,102.7,82.8,95.8,64.3,-10.0531,60,"Quadrant 1"
"3981",2024-12-10,"nc","Tennessee St.","Western Kentucky","A","Ohio Valley","CUSA",60,84,60,14,21,18,61,5,10,20,79.4,111.2,84.5,113.2,75.5,-15.6079,126,"Quadrant 2"
"3982",2024-12-10,"nc","Coppin St.","North Carolina St.","A","MEAC","ACC",56,66,44,9,15,26,60,16,9,24,88.4,104.1,93.4,96.7,63.4,-3.55091,114,"Quadrant 2"
"3983",2024-12-10,"nc","Charlotte","Davidson","A","American","Atlantic 10",71,75,54,13,5,19,55,14,6,19,127.9,135.1,129.4,122.7,55.5,-1.62875,110,"Quadrant 2"
"3984",2024-12-10,"conf","Providence","DePaul","A","Big East","Big East",70,63,63,9,17,9,67,10,11,15,93.1,83.8,94.7,83.4,66.8,-0.145249,106,"Quadrant 2"
"3985",2024-12-10,"nc","Rhode Island","Brown","A","Atlantic 10","Ivy",80,84,79,21,21,21,71,10,14,20,92.2,96.8,95.7,94.8,69.4,3.75167,184,"Quadrant 3"
"3986",2024-12-10,"conf","Penn St.","Rutgers","A","Big Ten","Big Ten",76,80,68,6,6,9,60,12,14,25,104,109.5,104.4,103.6,73.1,-7.21833,84,"Quadrant 2"
"3987",2024-12-10,"nc","Wyoming","South Dakota","A","Mountain West","Summit",81,82,56,16,19,33,60,9,10,34,106.7,108,97,102.4,75.9,-2.49542,231,"Quadrant 3"
"3988",2024-12-10,"nc","Incarnate Word","Duke","A","Southland","ACC",46,72,53,8,11,12,55,16,13,21,74.4,116.4,97.5,95.6,61.8,-9.04594,2,"Quadrant 1"
"3989",2024-12-10,"nc","Morgan St.","Xavier","A","MEAC","Big East",58,119,61,8,10,22,68,16,6,34,78.6,161.2,91.3,140.9,73.8,-24.8796,62,"Quadrant 1"
"3990",2024-12-10,"nc","Southern Miss","Tulane","A","Sun Belt","American",58,86,52,11,21,18,61,8,7,21,82.5,122.4,90.4,117.9,70.3,-9.97078,169,"Quadrant 3"
"3991",2024-12-10,"nc","Troy","Houston","A","Sun Belt","Big 12",42,62,50,17,12,22,51,13,10,14,76.3,112.6,92.7,98.8,55,-14.8012,4,"Quadrant 1"
"3992",2024-12-10,"nc","Long Beach St.","San Diego","A","Big West","WCC",76,70,43,5,12,25,58,12,11,11,122.5,112.8,125.7,125.6,62,2.36356,314,"Quadrant 4"
"3993",2024-12-10,"conf","Wisconsin","Illinois","A","Big Ten","Big Ten",80,86,63,11,12,21,64,15,13,25,108.2,116.3,125.7,101.2,73.9,-3.00208,7,"Quadrant 1"
"3994",2024-12-10,"nc","Albany","Syracuse","A","America East","ACC",85,102,70,12,5,19,63,9,11,18,116.8,140.1,115.7,133.7,72.8,-9.78839,164,"Quadrant 3"
"3995",2024-12-10,"nc","Jacksonville","Florida Atlantic","A","Atlantic Sun","American",63,85,55,10,17,27,68,17,13,26,83.3,112.5,86.8,101.2,75.6,-7.08469,104,"Quadrant 2"
"3996",2024-12-10,"nc","Arkansas","Michigan","N","SEC","Big Ten",89,87,66,12,14,22,59,8,17,18,114.8,112.3,130.1,100.4,77.5,0.755,13,"Quadrant 1"
"3997",2024-12-10,"nc","North Carolina Central","West Virginia","A","MEAC","Big 12",45,79,48,9,14,19,68,19,9,10,72.1,126.6,89,112.3,62.4,-14.1079,25,"Quadrant 1"
"3998",2024-12-10,"nc","College of Charleston","Saint Joseph's","A","CAA","Atlantic 10",78,75,62,5,12,13,66,11,15,10,104.1,100.1,110.5,100.3,75,-3.68833,101,"Quadrant 2"
"3999",2024-12-10,"nc","Monmouth","Princeton","A","CAA","Ivy",67,71,48,6,10,28,49,7,13,23,102.1,108.2,103.6,102.7,65.6,-0.187083,124,"Quadrant 2"
"4000",2024-12-10,"nc","Eastern Washington","Washington","A","Big Sky","Big Ten",69,87,56,6,16,11,56,8,15,15,97.6,123.1,105.7,117.8,70.7,-7.75839,91,"Quadrant 2"
"4001",2024-12-10,"nc","Miami FL","Tennessee","N","ACC","SEC",62,75,61,11,14,10,52,5,11,18,91.6,110.9,111.4,99.3,67.7,-8.23383,3,"Quadrant 1"
"4002",2024-12-10,"nc","North Dakota St.","Butler","A","Summit","Big East",71,68,55,10,11,10,62,15,4,20,117.1,112.2,132.5,100.2,60.6,9.42458,78,"Quadrant 2"
"4003",2024-12-10,"nc","UMKC","Portland","A","Summit","WCC",69,64,54,9,13,14,48,7,17,20,104.4,96.9,101.6,100.4,66.1,5.7,326,"Quadrant 4"
"4004",2024-12-10,"nc","Cornell","California","A","Ivy","ACC",88,80,67,13,10,20,64,17,18,16,120.5,109.5,118.4,98.6,73.1,7.57245,119,"Quadrant 2"
"4005",2024-12-11,"nc","Cal Baptist","San Diego St.","A","WAC","Mountain West",75,81,64,17,13,5,51,7,7,20,122.1,131.8,137.8,126.4,61.4,-6.63958,35,"Quadrant 1"
"4006",2024-12-11,"conf","Milwaukee","Green Bay","A","Horizon","Horizon",88,67,69,22,15,15,53,6,15,17,126.4,96.3,114.1,102,69.6,9.19739,334,"Quadrant 4"
"4007",2024-12-11,"nc","NJIT","Delaware St.","A","America East","MEAC",59,71,56,8,9,25,67,20,14,21,84.4,101.5,81.5,106.3,69.9,-5.31109,299,"Quadrant 4"
"4008",2024-12-11,"nc","North Alabama","East Carolina","A","Atlantic Sun","American",74,67,54,9,15,18,60,7,9,19,106,96,108.6,95.2,69.8,6.54603,222,"Quadrant 3"
"4009",2024-12-11,"nc","South Dakota St.","Nevada","A","Summit","Mountain West",63,77,55,9,11,5,54,4,8,5,105.2,128.6,115.4,114,59.9,-2.73365,64,"Quadrant 1"
"4010",2024-12-11,"nc","UTEP","Louisville","A","CUSA","ACC",74,77,57,7,15,11,58,16,11,34,106.2,110.5,117.1,99,69.7,-0.777917,39,"Quadrant 1"
"4011",2024-12-11,"nc","Norfolk St.","Baylor","A","MEAC","Big 12",69,94,47,7,20,21,65,12,8,19,98.6,134.3,113.2,112.7,70,-6.714,24,"Quadrant 1"
"4012",2024-12-11,"nc","Fresno St.","BYU","A","Mountain West","Big 12",67,95,69,8,10,10,69,12,17,6,87.8,124.5,99,106.9,76.3,-11.2127,47,"Quadrant 1"
"4013",2024-12-11,"nc","Maine","Duquesne","A","America East","Atlantic 10",61,56,48,9,14,16,58,20,19,11,99.3,91.2,103.4,91.5,61.4,2.57917,186,"Quadrant 3"
"4014",2024-12-11,"nc","Colgate","Kentucky","A","Patriot","SEC",67,78,66,8,8,3,70,16,6,13,100.3,116.8,106,98.1,66.8,-8.45537,12,"Quadrant 1"
"4015",2024-12-11,"nc","North Dakota","Utah Valley","A","Summit","WAC",57,80,65,12,10,7,60,7,9,9,86,120.7,96.1,122.3,66.3,-9.11405,150,"Quadrant 3"
"4016",2024-12-11,"nc","Fairleigh Dickinson","Villanova","A","Northeast","Big East",72,86,53,7,9,19,54,12,11,22,113,134.9,112.3,111.2,63.7,-7.71669,50,"Quadrant 1"
"4017",2024-12-11,"nc","Marshall","Wright St.","A","Sun Belt","Horizon",79,88,64,8,10,20,54,4,14,24,104.7,116.6,101.6,112.7,75.4,-7.31114,172,"Quadrant 3"
"4018",2024-12-11,"nc","Bryant","St. John's","A","America East","Big East",77,99,57,10,19,24,78,21,13,19,98.4,126.6,117.6,112.6,78.2,-6.30816,38,"Quadrant 1"
"4019",2024-12-11,"nc","Tennessee Martin","Alabama St.","A","Ohio Valley","SWAC",93,103,64,14,16,30,72,9,5,22,117.2,129.8,106.9,133.4,70.5,-14.0771,255,"Quadrant 4"
"4020",2024-12-11,"conf","IUPUI","Fort Wayne","A","Horizon","Horizon",76,78,48,5,19,16,51,2,9,16,112.4,115.4,104.6,108.5,67.6,-5.61,132,"Quadrant 2"
"4021",2024-12-11,"nc","Eastern Kentucky","Pittsburgh","A","Atlantic Sun","ACC",56,96,70,15,13,5,54,6,10,25,79.9,136.9,100.4,109.9,70.1,-5.08425,15,"Quadrant 1"
"4022",2024-12-11,"nc","Arkansas Pine Bluff","Louisiana Monroe","A","SWAC","Sun Belt",73,89,60,7,15,21,57,8,18,22,93.9,114.5,93.4,119.4,77.7,-0.782381,347,"Quadrant 4"
"4023",2024-12-11,"nc","Southeastern Louisiana","Louisiana Lafayette","A","Southland","Sun Belt",61,68,53,9,16,20,54,11,16,18,89,99.2,86.7,96.7,68.5,3.5625,330,"Quadrant 4"
"4024",2024-12-11,"nc","Dartmouth","Notre Dame","A","Ivy","ACC",65,77,55,6,11,17,59,6,9,14,95.1,112.6,95.6,105.6,68.4,-9.82074,100,"Quadrant 2"
"4025",2024-12-11,"nc","LIU Brooklyn","UMass Lowell","A","Northeast","America East",62,69,67,10,11,9,51,9,17,25,86.6,96.4,83.4,92.2,71.6,-4.06875,152,"Quadrant 3"
"4026",2024-12-12,"nc","Campbell","The Citadel","A","CAA","Southern",86,58,62,11,6,14,55,10,14,12,134,90.4,118.3,107.5,64.2,6.94936,362,"Quadrant 4"
